'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Fwd PSH Flags','Bwd PSH Flags','Fwd URG Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Fwd Byts/b Avg','Fwd Pkts/b Avg','Fwd Blk Rate Avg','Bwd Byts/b Avg','Bwd Pkts/b Avg','Bwd Blk Rate Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Fwd Win Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Fwd Seg Size Min','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Tipo
14314,0,2,0,0,0,0,0,0,0,0,0,0,14314,0,14314,14314,0,0,0,0,0,14314,14314,0,14314,14314,0,0,0,0,0,64,0,139.723348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4800,0,2,0,0,0,0,0,0,0,0,0,0,4800,0,4800,4800,0,0,0,0,0,4800,4800,0,4800,4800,0,0,0,0,0,64,0,416.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5881,0,2,0,0,0,0,0,0,0,0,0,0,5881,0,5881,5881,0,0,0,0,0,5881,5881,0,5881,5881,0,0,0,0,0,64,0,340.078218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5572,0,2,0,0,0,0,0,0,0,0,0,0,5572,0,5572,5572,0,0,0,0,0,5572,5572,0,5572,5572,0,0,0,0,0,64,0,358.937545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3505,0,2,0,0,0,0,0,0,0,0,0,0,3505,0,3505,3505,0,0,0,0,0,3505,3505,0,3505,3505,0,0,0,0,0,64,0,570.613409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
2183,0,2,0,0,0,0,0,0,0,0,0,0,2183,0,2183,2183,0,0,0,0,0,2183,2183,0,2183,2183,0,0,0,0,0,64,0,916.170408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4750,0,2,0,0,0,0,0,0,0,0,0,0,4750,0,4750,4750,0,0,0,0,0,4750,4750,0,4750,4750,0,0,0,0,0,64,0,421.052632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
2647,0,2,0,0,0,0,0,0,0,0,0,0,2647,0,2647,2647,0,0,0,0,0,2647,2647,0,2647,2647,0,0,0,0,0,64,0,755.572346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
17901,0,2,0,0,0,0,0,0,0,0,0,0,17901,0,17901,17901,0,0,0,0,0,17901,17901,0,17901,17901,0,0,0,0,0,64,0,111.725602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
156,0,2,0,0,0,0,0,0,0,0,0,0,156,0,156,156,0,0,0,0,0,156,156,0,156,156,0,0,0,0,0,64,0,12820.512821,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
179,0,2,0,0,0,0,0,0,0,0,0,0,179,0,179,179,0,0,0,0,0,179,179,0,179,179,0,0,0,0,0,64,0,11173.184358,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
53,0,2,0,0,0,0,0,0,0,0,0,0,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,0,64,0,37735.849057,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
6511,0,2,0,0,0,0,0,0,0,0,0,0,6511,0,6511,6511,0,0,0,0,0,6511,6511,0,6511,6511,0,0,0,0,0,64,0,307.172477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
16672,0,2,0,0,0,0,0,0,0,0,0,0,16672,0,16672,16672,0,0,0,0,0,16672,16672,0,16672,16672,0,0,0,0,0,64,0,119.961612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4719,0,2,0,0,0,0,0,0,0,0,0,0,4719,0,4719,4719,0,0,0,0,0,4719,4719,0,4719,4719,0,0,0,0,0,64,0,423.818606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4740,0,2,0,0,0,0,0,0,0,0,0,0,4740,0,4740,4740,0,0,0,0,0,4740,4740,0,4740,4740,0,0,0,0,0,64,0,421.940928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5882,0,2,0,0,0,0,0,0,0,0,0,0,5882,0,5882,5882,0,0,0,0,0,5882,5882,0,5882,5882,0,0,0,0,0,64,0,340.020401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
21134,0,2,0,0,0,0,0,0,0,0,0,0,21134,0,21134,21134,0,0,0,0,0,21134,21134,0,21134,21134,0,0,0,0,0,64,0,94.634239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
10003,0,2,0,0,0,0,0,0,0,0,0,0,10003,0,10003,10003,0,0,0,0,0,10003,10003,0,10003,10003,0,0,0,0,0,64,0,199.940018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4063,0,2,0,0,0,0,0,0,0,0,0,0,4063,0,4063,4063,0,0,0,0,0,4063,4063,0,4063,4063,0,0,0,0,0,64,0,492.247108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3167,0,2,0,0,0,0,0,0,0,0,0,0,3167,0,3167,3167,0,0,0,0,0,3167,3167,0,3167,3167,0,0,0,0,0,64,0,631.512472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
2654,0,2,0,0,0,0,0,0,0,0,0,0,2654,0,2654,2654,0,0,0,0,0,2654,2654,0,2654,2654,0,0,0,0,0,64,0,753.579503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7014,0,2,0,0,0,0,0,0,0,0,0,0,7014,0,7014,7014,0,0,0,0,0,7014,7014,0,7014,7014,0,0,0,0,0,64,0,285.143998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4533,0,2,0,0,0,0,0,0,0,0,0,0,4533,0,4533,4533,0,0,0,0,0,4533,4533,0,4533,4533,0,0,0,0,0,64,0,441.208912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4110,0,2,0,0,0,0,0,0,0,0,0,0,4110,0,4110,4110,0,0,0,0,0,4110,4110,0,4110,4110,0,0,0,0,0,64,0,486.618005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
153,0,2,0,0,0,0,0,0,0,0,0,0,153,0,153,153,0,0,0,0,0,153,153,0,153,153,0,0,0,0,0,64,0,13071.895425,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
2346,0,2,0,0,0,0,0,0,0,0,0,0,2346,0,2346,2346,0,0,0,0,0,2346,2346,0,2346,2346,0,0,0,0,0,64,0,852.514919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
11778,0,2,0,0,0,0,0,0,0,0,0,0,11778,0,11778,11778,0,0,0,0,0,11778,11778,0,11778,11778,0,0,0,0,0,64,0,169.808117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4268,0,2,0,0,0,0,0,0,0,0,0,0,4268,0,4268,4268,0,0,0,0,0,4268,4268,0,4268,4268,0,0,0,0,0,64,0,468.603561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
6614,0,2,0,0,0,0,0,0,0,0,0,0,6614,0,6614,6614,0,0,0,0,0,6614,6614,0,6614,6614,0,0,0,0,0,64,0,302.388872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
1846,0,2,0,0,0,0,0,0,0,0,0,0,1846,0,1846,1846,0,0,0,0,0,1846,1846,0,1846,1846,0,0,0,0,0,64,0,1083.423619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7353,0,2,0,0,0,0,0,0,0,0,0,0,7353,0,7353,7353,0,0,0,0,0,7353,7353,0,7353,7353,0,0,0,0,0,64,0,271.997824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
20352,0,2,0,0,0,0,0,0,0,0,0,0,20352,0,20352,20352,0,0,0,0,0,20352,20352,0,20352,20352,0,0,0,0,0,64,0,98.27044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
17435,0,2,0,0,0,0,0,0,0,0,0,0,17435,0,17435,17435,0,0,0,0,0,17435,17435,0,17435,17435,0,0,0,0,0,64,0,114.711787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
20444,0,2,0,0,0,0,0,0,0,0,0,0,20444,0,20444,20444,0,0,0,0,0,20444,20444,0,20444,20444,0,0,0,0,0,64,0,97.828214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
6801,0,2,0,0,0,0,0,0,0,0,0,0,6801,0,6801,6801,0,0,0,0,0,6801,6801,0,6801,6801,0,0,0,0,0,64,0,294.074401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3600,0,2,0,0,0,0,0,0,0,0,0,0,3600,0,3600,3600,0,0,0,0,0,3600,3600,0,3600,3600,0,0,0,0,0,64,0,555.555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4334,0,2,0,0,0,0,0,0,0,0,0,0,4334,0,4334,4334,0,0,0,0,0,4334,4334,0,4334,4334,0,0,0,0,0,64,0,461.467467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
90,0,2,0,0,0,0,0,0,0,0,0,0,90,0,90,90,0,0,0,0,0,90,90,0,90,90,0,0,0,0,0,64,0,22222.222222,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
15484,0,2,0,0,0,0,0,0,0,0,0,0,15484,0,15484,15484,0,0,0,0,0,15484,15484,0,15484,15484,0,0,0,0,0,64,0,129.16559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
12978,0,2,0,0,0,0,0,0,0,0,0,0,12978,0,12978,12978,0,0,0,0,0,12978,12978,0,12978,12978,0,0,0,0,0,64,0,154.10695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4166,0,2,0,0,0,0,0,0,0,0,0,0,4166,0,4166,4166,0,0,0,0,0,4166,4166,0,4166,4166,0,0,0,0,0,64,0,480.076812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
162,0,2,0,0,0,0,0,0,0,0,0,0,162,0,162,162,0,0,0,0,0,162,162,0,162,162,0,0,0,0,0,64,0,12345.679012,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
10911,0,2,0,0,0,0,0,0,0,0,0,0,10911,0,10911,10911,0,0,0,0,0,10911,10911,0,10911,10911,0,0,0,0,0,64,0,183.301256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7452,0,2,0,0,0,0,0,0,0,0,0,0,7452,0,7452,7452,0,0,0,0,0,7452,7452,0,7452,7452,0,0,0,0,0,64,0,268.384326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
164,0,2,0,0,0,0,0,0,0,0,0,0,164,0,164,164,0,0,0,0,0,164,164,0,164,164,0,0,0,0,0,64,0,12195.121951,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
2343,0,2,0,0,0,0,0,0,0,0,0,0,2343,0,2343,2343,0,0,0,0,0,2343,2343,0,2343,2343,0,0,0,0,0,64,0,853.606487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7907,0,2,0,0,0,0,0,0,0,0,0,0,7907,0,7907,7907,0,0,0,0,0,7907,7907,0,7907,7907,0,0,0,0,0,64,0,252.940433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4001,0,2,0,0,0,0,0,0,0,0,0,0,4001,0,4001,4001,0,0,0,0,0,4001,4001,0,4001,4001,0,0,0,0,0,64,0,499.875031,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5808,0,2,0,0,0,0,0,0,0,0,0,0,5808,0,5808,5808,0,0,0,0,0,5808,5808,0,5808,5808,0,0,0,0,0,64,0,344.352617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3398,0,2,0,0,0,0,0,0,0,0,0,0,3398,0,3398,3398,0,0,0,0,0,3398,3398,0,3398,3398,0,0,0,0,0,64,0,588.581519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
10940,0,2,0,0,0,0,0,0,0,0,0,0,10940,0,10940,10940,0,0,0,0,0,10940,10940,0,10940,10940,0,0,0,0,0,64,0,182.815356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
6762,0,2,0,0,0,0,0,0,0,0,0,0,6762,0,6762,6762,0,0,0,0,0,6762,6762,0,6762,6762,0,0,0,0,0,64,0,295.770482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5150,0,2,0,0,0,0,0,0,0,0,0,0,5150,0,5150,5150,0,0,0,0,0,5150,5150,0,5150,5150,0,0,0,0,0,64,0,388.349515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7344,0,2,0,0,0,0,0,0,0,0,0,0,7344,0,7344,7344,0,0,0,0,0,7344,7344,0,7344,7344,0,0,0,0,0,64,0,272.331155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
30779,0,2,0,0,0,0,0,0,0,0,0,0,30779,0,30779,30779,0,0,0,0,0,30779,30779,0,30779,30779,0,0,0,0,0,64,0,64.979369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4580,0,2,0,0,0,0,0,0,0,0,0,0,4580,0,4580,4580,0,0,0,0,0,4580,4580,0,4580,4580,0,0,0,0,0,64,0,436.681223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
17449,0,2,0,0,0,0,0,0,0,0,0,0,17449,0,17449,17449,0,0,0,0,0,17449,17449,0,17449,17449,0,0,0,0,0,64,0,114.619749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4149,0,2,0,0,0,0,0,0,0,0,0,0,4149,0,4149,4149,0,0,0,0,0,4149,4149,0,4149,4149,0,0,0,0,0,64,0,482.043866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
156,0,2,0,0,0,0,0,0,0,0,0,0,156,0,156,156,0,0,0,0,0,156,156,0,156,156,0,0,0,0,0,64,0,12820.512821,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
112,0,2,0,0,0,0,0,0,0,0,0,0,112,0,112,112,0,0,0,0,0,112,112,0,112,112,0,0,0,0,0,64,0,17857.142857,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
17502,0,2,0,0,0,0,0,0,0,0,0,0,17502,0,17502,17502,0,0,0,0,0,17502,17502,0,17502,17502,0,0,0,0,0,64,0,114.272655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3782,0,2,0,0,0,0,0,0,0,0,0,0,3782,0,3782,3782,0,0,0,0,0,3782,3782,0,3782,3782,0,0,0,0,0,64,0,528.82073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
19355,0,2,0,0,0,0,0,0,0,0,0,0,19355,0,19355,19355,0,0,0,0,0,19355,19355,0,19355,19355,0,0,0,0,0,64,0,103.332472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4747,0,2,0,0,0,0,0,0,0,0,0,0,4747,0,4747,4747,0,0,0,0,0,4747,4747,0,4747,4747,0,0,0,0,0,64,0,421.318728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3278,0,2,0,0,0,0,0,0,0,0,0,0,3278,0,3278,3278,0,0,0,0,0,3278,3278,0,3278,3278,0,0,0,0,0,64,0,610.128127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
7190,0,2,0,0,0,0,0,0,0,0,0,0,7190,0,7190,7190,0,0,0,0,0,7190,7190,0,7190,7190,0,0,0,0,0,64,0,278.164117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
11504,0,2,0,0,0,0,0,0,0,0,0,0,11504,0,11504,11504,0,0,0,0,0,11504,11504,0,11504,11504,0,0,0,0,0,64,0,173.852573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5133,0,2,0,0,0,0,0,0,0,0,0,0,5133,0,5133,5133,0,0,0,0,0,5133,5133,0,5133,5133,0,0,0,0,0,64,0,389.635691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3807,0,2,0,0,0,0,0,0,0,0,0,0,3807,0,3807,3807,0,0,0,0,0,3807,3807,0,3807,3807,0,0,0,0,0,64,0,525.348043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
10889,0,2,0,0,0,0,0,0,0,0,0,0,10889,0,10889,10889,0,0,0,0,0,10889,10889,0,10889,10889,0,0,0,0,0,64,0,183.671595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4002,0,2,0,0,0,0,0,0,0,0,0,0,4002,0,4002,4002,0,0,0,0,0,4002,4002,0,4002,4002,0,0,0,0,0,64,0,499.750125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
8333,0,2,0,0,0,0,0,0,0,0,0,0,8333,0,8333,8333,0,0,0,0,0,8333,8333,0,8333,8333,0,0,0,0,0,64,0,240.0096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
169,0,2,0,0,0,0,0,0,0,0,0,0,169,0,169,169,0,0,0,0,0,169,169,0,169,169,0,0,0,0,0,64,0,11834.319527,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
4235,0,2,0,0,0,0,0,0,0,0,0,0,4235,0,4235,4235,0,0,0,0,0,4235,4235,0,4235,4235,0,0,0,0,0,64,0,472.255018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
21971,0,2,0,0,0,0,0,0,0,0,0,0,21971,0,21971,21971,0,0,0,0,0,21971,21971,0,21971,21971,0,0,0,0,0,64,0,91.029084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
4442,0,2,0,0,0,0,0,0,0,0,0,0,4442,0,4442,4442,0,0,0,0,0,4442,4442,0,4442,4442,0,0,0,0,0,64,0,450.247636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
5005,0,2,0,0,0,0,0,0,0,0,0,0,5005,0,5005,5005,0,0,0,0,0,5005,5005,0,5005,5005,0,0,0,0,0,64,0,399.6004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
79,0,2,0,0,0,0,0,0,0,0,0,0,79,0,79,79,0,0,0,0,0,79,79,0,79,79,0,0,0,0,0,64,0,25316.455696,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2048,0,0,0,0,0,0,0,0,0,0,5
11510,0,2,0,0,0,0,0,0,0,0,0,0,11510,0,11510,11510,0,0,0,0,0,11510,11510,0,11510,11510,0,0,0,0,0,64,0,173.761946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
3901,0,2,0,0,0,0,0,0,0,0,0,0,3901,0,3901,3901,0,0,0,0,0,3901,3901,0,3901,3901,0,0,0,0,0,64,0,512.689054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,5
